Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
ME,US,03/22/2020,0.0,0.0,0.0
ME,US,03/22/2020,0.0,0.0,0.0
ME,US,03/22/2020,0.0,0.0,0.0
ME,US,03/22/2020,0.0,0.0,0.0
ME,US,03/22/2020,0.0,0.0,0.0
ME,US,03/22/2020,0.0,0.0,0.0
ME,US,03/22/2020,0.0,0.0,0.0
ME,US,03/22/2020,0.0,0.0,0.0
MD,US,03/22/2020,0.0,0.0,0.0
MD,US,03/22/2020,0.0,0.0,0.0
MD,US,03/22/2020,0.0,0.0,0.0
MD,US,03/22/2020,0.0,0.0,0.0
MD,US,03/22/2020,0.0,0.0,0.0
MA,US,03/22/2020,0.0,0.0,0.0
MA,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MI,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MN,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MS,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MO,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
MT,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NE,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NV,US,03/22/2020,0.0,0.0,0.0
NH,US,03/22/2020,0.0,0.0,0.0
NH,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NM,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NY,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
NC,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
ND,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
OH,US,03/22/2020,0.0,0.0,0.0
