year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2018,1466.47911,1,3,2,3,7,4,7,0,3,2,5,1,1,1,1,3,1,0,0,2,1
2018,737.03911,1,1,2,1,5,1,5,1,2,2,4,2,2,0,1,1,1,0,0,2,3
2018,2917.55308,2,1,2,1,1,1,5,1,2,3,3,2,2,0,1,4,2,0,0,2,4
2018,1834.22146,1,1,2,1,7,4,4,0,2,3,4,2,2,0,1,4,2,0,0,2,3
2018,1834.22146,1,1,2,1,7,4,4,0,2,3,4,2,2,0,1,4,2,0,0,2,3
2018,603.593,1,1,2,1,7,4,7,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2018,603.593,1,1,2,1,7,4,7,0,2,2,4,1,2,0,1,4,2,0,0,2,1
2018,712.76247,1,1,2,1,6,2,88,0,3,2,4,1,1,1,1,3,1,0,0,2,3
2018,2287.3101,1,1,2,1,7,2,88,0,1,2,4,1,1,1,1,3,1,0,0,2,1
2018,1738.14728,2,1,2,1,6,4,3,1,1,2,2,1,1,3,1,3,1,1,2,2,1
2018,668.26764,2,1,2,1,6,1,2,1,3,2,3,2,2,0,1,1,1,0,0,2,1
2018,668.26764,2,1,2,1,6,1,2,1,3,2,3,2,2,0,1,1,1,0,0,2,1
2018,5795.92744,1,2,2,2,4,1,2,5,1,1,4,1,1,2,1,2,1,0,0,2,1
2018,1925.55301,2,1,2,1,5,4,4,1,3,2,4,2,2,0,1,2,1,0,0,2,1
2018,778.84097,2,1,2,1,7,4,4,1,3,3,1,2,2,0,1,4,2,0,0,1,1
2018,613.81713,2,1,2,1,6,2,7,0,3,2,4,1,2,0,1,4,2,0,0,2,5
2018,613.81713,2,1,2,1,6,2,7,0,3,2,4,1,2,0,1,4,2,0,0,2,5
2018,1169.7314,2,1,2,1,6,1,7,3,4,1,4,1,1,1,1,3,1,0,0,2,3
2018,948.82684,2,1,2,1,5,1,3,4,4,1,3,1,1,3,1,1,1,1,2,1,1
2018,1744.93769,2,1,2,1,5,4,7,1,4,1,1,2,2,0,1,4,2,0,0,2,1
2018,1020.83673,2,1,2,1,6,4,6,1,4,2,6,2,1,3,1,2,1,1,1,2,5
2018,960.86415,1,1,2,1,5,2,7,1,4,2,4,2,2,0,1,3,1,1,2,2,5
2018,1287.58483,1,1,1,4,5,4,7,1,4,2,4,2,2,0,1,4,2,0,0,2,1
2018,852.37692,1,2,2,2,3,1,1,4,4,1,5,3,1,1,1,3,1,0,0,2,2
2018,1083.94956,2,1,2,1,5,2,3,0,4,2,4,2,2,0,1,1,1,0,0,2,3
2018,1128.77276,2,3,2,3,6,1,1,0,4,2,4,2,1,1,1,3,1,0,0,2,3
2018,2457.50049,2,2,2,2,6,1,2,1,1,1,4,1,3,5,1,2,1,0,0,2,3
2018,699.25374,2,1,2,1,7,1,4,1,3,1,2,2,2,0,1,2,1,0,0,1,1
2018,699.25374,2,1,2,1,7,1,4,1,3,1,2,1,2,0,1,4,2,0,0,2,1
2018,699.25374,2,1,2,1,7,1,4,1,3,1,2,1,2,0,1,4,2,0,0,2,1
2018,699.25374,2,1,2,1,7,1,4,1,3,1,2,2,2,0,1,4,2,0,0,2,1
2018,10265.43816,1,1,2,1,5,1,6,1,1,1,3,2,2,0,1,4,2,0,0,2,3
2018,880.92241,2,1,2,1,4,1,7,1,4,2,4,1,2,0,1,4,2,0,0,2,4
2018,1277.15695,2,1,2,1,6,1,7,0,1,2,5,2,2,0,1,4,2,0,0,2,3
2018,742.49693,2,1,2,1,7,4,1,0,4,3,2,2,2,0,1,4,2,1,2,2,1
2018,482.48666,2,1,2,1,7,2,7,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2018,482.48666,2,1,2,1,7,2,7,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2018,482.48666,2,1,2,1,7,2,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2018,482.48666,2,1,2,1,7,2,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2018,482.48666,2,1,2,1,7,2,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2018,1789.34938,2,1,2,1,5,5,1,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2018,506.48751,2,1,2,1,7,1,1,0,4,2,4,1,2,0,1,4,2,0,0,2,1
2018,474.33914,2,1,2,1,6,4,7,2,4,1,3,2,2,0,1,4,2,0,0,1,1
2018,474.33914,2,1,2,1,6,4,7,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2018,721.62804,2,1,2,1,6,1,7,2,4,1,3,2,2,0,1,4,2,0,0,1,1
2018,421.93443,1,3,2,3,7,1,2,4,4,1,4,2,2,0,1,2,1,1,1,2,1
2018,787.8334,2,3,2,3,2,1,7,1,4,1,1,2,2,0,1,4,2,1,2,2,1
2018,787.8334,2,3,2,3,2,1,7,1,4,1,1,2,2,0,1,4,2,1,1,2,1
2018,787.8334,2,3,2,3,2,1,7,1,4,1,1,2,2,0,1,4,2,1,1,2,1
2018,911.68086,2,1,2,1,3,1,7,4,4,1,4,2,2,0,2,5,3,0,0,2,5
2018,911.68086,2,1,2,1,3,1,7,4,4,1,6,2,2,0,2,5,3,0,0,2,5
2018,603.593,1,1,2,1,7,4,7,0,2,2,4,1,2,0,1,4,2,0,0,2,1
2018,861.22857,2,2,2,2,6,1,3,4,2,1,4,2,1,1,1,3,1,0,0,2,2
2018,683.70672,1,1,2,1,8,2,1,0,2,2,4,1,2,0,1,4,2,0,0,2,1
2018,494.88644,1,1,2,1,6,4,2,1,4,1,4,1,1,3,1,2,1,1,2,2,3
2018,1615.74945,2,1,1,4,4,1,6,1,4,1,1,2,2,0,1,4,2,0,0,2,3
2018,5663.82888,1,1,2,1,1,1,3,3,2,1,3,2,1,3,1,3,1,1,2,2,4
2018,1549.96556,2,1,2,1,4,1,4,1,4,2,2,2,2,0,1,4,2,0,0,2,2
2018,1188.95263,2,1,2,1,4,1,88,1,2,1,1,1,2,0,1,4,2,1,1,1,1
2018,489.5702,2,1,2,1,7,1,2,1,2,1,4,2,2,0,1,4,2,0,0,2,4
2018,922.33063,1,1,2,1,7,4,2,3,2,1,3,2,1,2,1,3,1,1,2,1,1
2018,1297.26101,2,1,2,1,6,4,4,1,4,2,1,2,1,1,1,3,1,0,0,2,1
2018,1297.26101,2,1,2,1,6,4,4,1,4,2,1,2,1,1,1,3,1,0,0,2,1
2018,520.04928,1,1,2,1,7,2,88,3,2,1,4,1,3,5,1,4,2,0,0,2,1
2018,1168.42843,2,1,2,1,6,2,7,3,2,1,3,2,1,3,1,3,1,0,0,2,4
2018,1376.59863,2,1,1,4,6,1,3,4,2,1,3,2,2,0,1,4,2,0,0,2,1
2018,1376.59863,2,1,1,4,6,1,3,4,2,1,1,2,2,0,1,1,1,1,1,2,1
2018,1591.58359,1,2,2,2,3,1,4,1,2,2,4,1,1,1,1,2,1,0,0,2,3
2018,3640.68177,1,2,2,2,7,1,1,2,3,1,3,1,2,0,1,4,2,0,0,2,1
2018,1983.7903,2,2,2,2,3,1,1,4,3,1,4,1,1,2,1,3,1,0,0,2,3
2018,1983.7903,2,2,2,2,3,1,1,4,3,1,5,2,2,0,1,4,2,0,0,2,1
2018,1983.7903,2,2,2,2,3,1,1,4,3,1,5,2,2,0,1,4,2,0,0,2,1
2018,1931.79748,1,2,2,2,6,2,88,3,2,1,3,2,2,0,1,4,2,0,0,1,3
2018,1931.79748,1,2,2,2,6,2,88,3,2,1,3,2,2,0,1,2,1,0,0,1,3
2018,2155.50429,2,1,2,1,6,4,4,1,2,3,1,1,2,0,1,4,2,0,0,1,1
2018,2155.50429,2,1,2,1,6,4,4,1,2,3,1,1,2,0,1,4,2,0,0,1,1
2018,2155.50429,2,1,2,1,6,4,4,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2018,2155.50429,2,1,2,1,6,4,4,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2018,2155.50429,2,1,2,1,6,4,4,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2018,2155.50429,2,1,2,1,6,4,4,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2018,3321.0509,2,1,2,1,2,1,4,1,2,3,2,1,3,5,1,4,2,0,0,2,1
2018,3321.0509,2,1,2,1,2,1,4,1,2,3,2,1,2,0,1,4,2,0,0,2,1
2018,3321.0509,2,1,2,1,2,1,4,1,2,3,2,1,2,0,1,1,1,0,0,1,1
2018,3321.0509,2,1,2,1,2,1,4,1,2,3,2,1,2,0,1,4,2,0,0,1,1
2018,3321.0509,2,1,2,1,2,1,4,1,2,3,2,1,2,0,1,1,1,0,0,1,1
2018,3321.0509,2,1,2,1,2,1,4,1,2,3,2,1,2,0,1,1,1,0,0,1,1
2018,2117.63796,2,3,2,3,5,1,2,3,2,1,4,3,3,5,1,4,2,1,1,2,1
2018,892.81179,1,2,2,2,7,5,5,0,2,2,5,2,2,0,1,4,2,0,0,2,5
2018,3062.73059,2,2,2,2,4,1,1,4,3,1,4,1,1,1,1,3,1,0,0,2,3
2018,1103.97895,2,1,2,1,5,2,5,1,3,2,3,2,1,1,1,3,1,0,0,2,1
2018,850.01264,1,1,1,4,8,2,7,1,3,2,4,1,2,0,1,4,2,0,0,2,3
2018,850.01264,1,1,1,4,8,2,7,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2018,1681.78101,1,1,1,4,1,1,3,1,2,3,3,2,2,0,1,4,2,0,0,2,4
2018,1035.13286,1,1,2,1,5,5,1,1,3,3,3,2,2,0,1,4,2,0,0,1,2
2018,2513.66719,2,1,2,1,5,2,7,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2018,1418.34136,2,1,2,1,7,4,2,2,4,1,3,2,1,2,1,2,1,1,2,2,2
2018,2141.09392,1,1,2,1,4,1,4,1,2,3,4,1,3,5,1,4,2,0,0,2,3
2018,1103.01123,2,1,2,1,7,2,7,0,2,2,3,2,2,0,1,4,2,0,0,2,5
2018,1224.10729,1,1,2,1,6,2,7,0,2,2,4,1,3,5,1,4,2,0,0,2,5
2018,1224.10729,1,1,2,1,6,2,7,0,2,2,4,1,1,2,1,3,1,0,0,2,5
2018,18498.8317,1,1,2,1,5,1,2,5,4,1,4,2,2,0,1,4,2,0,0,2,3
2018,1849.88317,1,1,2,1,5,1,2,5,4,1,4,2,1,1,1,3,1,0,0,2,1
2018,14395.2564,2,2,2,2,6,2,7,2,4,2,2,2,1,3,1,3,1,1,2,1,1
2018,1083.15283,1,1,2,1,3,1,2,1,2,3,2,2,2,0,1,4,2,0,0,2,3
2018,4104.2906,1,1,2,1,5,1,7,0,1,3,4,1,2,0,1,4,2,0,0,2,5
2018,1747.52807,1,1,1,4,6,1,4,5,4,1,4,1,1,3,1,3,1,0,0,2,1
2018,1701.27043,1,1,2,1,6,2,7,0,4,2,6,1,2,0,1,4,2,0,0,2,1
2018,639.77512,1,1,1,4,6,2,5,4,4,1,4,1,1,1,1,3,1,0,0,2,3
2018,800.54414,2,1,2,1,6,2,7,2,4,2,3,2,2,0,1,1,1,0,0,2,3
2018,722.36261,2,1,1,4,6,1,1,5,4,1,1,1,2,0,1,1,1,1,1,1,1
2018,722.36261,2,1,1,4,6,1,1,5,4,1,1,1,2,0,1,3,1,1,1,1,1
2018,1268.39028,1,1,2,1,5,1,2,2,4,1,3,2,2,0,1,1,1,1,1,2,1
2018,1406.90272,2,3,2,3,4,1,88,2,4,1,4,2,1,2,1,1,1,1,2,2,3
2018,396.96997,2,2,2,2,5,1,3,3,2,1,1,3,2,0,1,4,2,1,1,2,1
2018,578.41788,1,3,2,3,6,1,88,3,2,1,5,3,1,2,1,3,1,0,0,2,1
2018,906.54245,2,1,2,1,7,4,4,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2018,906.54245,2,1,2,1,7,4,4,0,2,2,1,1,2,0,1,4,2,1,1,2,1
2018,868.90512,2,1,2,1,4,2,6,1,2,1,2,1,2,0,1,1,1,0,0,2,1
2018,357.77172,1,1,2,1,6,1,6,1,2,1,4,1,2,0,1,4,2,0,0,2,5
2018,900.70486,1,3,2,3,6,5,1,3,2,1,4,1,1,1,1,3,1,0,0,2,3
2018,2506.69732,1,1,2,1,5,2,7,5,2,1,6,1,2,0,2,5,3,0,0,2,3
2018,2966.44894,2,1,2,1,5,2,6,1,2,2,4,2,2,0,1,1,1,0,0,2,3
2018,1160.66814,2,3,2,3,8,2,3,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2018,2739.59704,2,3,2,3,7,4,2,1,4,3,4,2,2,0,1,4,2,0,0,2,1
2018,1030.81535,1,1,1,4,1,1,88,4,4,1,5,2,2,0,1,4,2,0,0,2,4
2018,1030.81535,1,1,1,4,1,1,88,4,4,1,3,2,2,0,1,4,2,0,0,2,4
2018,1030.81535,1,1,1,4,1,1,88,4,4,1,5,2,2,0,1,4,2,0,0,2,4
2018,1557.43237,1,1,2,1,5,1,5,0,3,2,3,1,2,0,1,4,2,0,0,2,1
2018,1999.99912,1,1,2,1,7,4,5,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2018,1455.50533,1,1,2,1,8,1,88,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2018,1343.12252,2,3,2,3,7,1,3,0,2,3,3,2,1,1,1,3,1,0,0,2,2
2018,1343.12252,2,3,2,3,7,1,3,0,2,3,3,2,2,0,1,4,2,0,0,2,2
2018,1343.12252,2,3,2,3,7,1,3,0,2,3,3,2,2,0,1,4,2,0,0,2,2
2018,1700.64146,2,1,2,1,5,1,2,1,2,2,1,1,3,5,1,4,2,0,0,2,1
2018,1700.84255,2,1,2,1,5,4,4,1,2,2,4,1,2,0,1,4,2,0,0,2,5
2018,1302.15097,2,1,1,4,6,5,4,1,3,2,6,1,2,0,1,4,2,0,0,2,2
2018,1193.5107,1,1,2,1,4,1,1,5,1,1,4,1,3,5,1,4,2,0,0,2,3
2018,1274.62024,1,3,2,3,1,1,5,1,4,1,3,2,1,3,1,3,1,0,0,2,4
2018,1619.37665,1,1,2,1,2,1,7,1,2,2,4,2,2,0,1,4,2,0,0,2,4
2018,736.54952,1,1,2,1,7,4,6,0,2,2,3,2,2,0,1,4,2,0,0,2,3
2018,2036.93267,2,1,2,1,5,2,5,1,4,2,4,1,1,3,1,3,1,0,0,2,3
2018,2501.10503,1,1,2,1,5,2,5,1,4,2,4,1,3,5,1,4,2,0,0,2,3
2018,1373.34954,1,1,1,4,1,1,3,1,2,2,3,1,2,0,1,2,1,0,0,2,1
2018,667.35252,2,3,1,4,6,4,6,3,2,1,4,1,2,0,1,4,2,0,0,2,3
2018,21144.7994,1,1,2,1,7,2,88,2,4,1,6,2,2,0,1,4,2,0,0,2,1
2018,1725.54693,2,1,2,1,1,1,6,1,2,2,6,2,2,0,1,4,2,0,0,1,1
2018,3047.52715,1,1,2,1,7,2,5,0,1,2,4,1,2,0,1,4,2,0,0,2,3
2018,3047.52715,1,1,2,1,7,2,5,0,1,2,6,1,2,0,1,4,2,0,0,2,3
2018,905.8711,1,1,2,1,6,2,7,0,4,3,4,2,3,5,1,4,2,0,0,2,3
2018,638.88886,1,1,2,1,5,5,5,4,2,1,4,2,1,1,1,3,1,0,0,2,3
2018,462.52765,1,1,2,1,6,4,7,0,2,2,3,2,2,0,1,1,1,0,0,2,3
2018,462.52765,1,1,2,1,6,4,7,0,2,2,3,2,2,0,1,4,2,0,0,2,5
2018,587.36769,2,1,2,1,6,2,7,1,2,3,3,2,2,0,1,4,2,0,0,2,3
2018,540.93903,2,1,2,1,5,2,7,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2018,1601.54482,2,1,2,1,2,1,5,1,4,2,3,1,2,0,1,4,2,0,0,2,4
2018,195.93427,2,1,2,1,8,2,6,0,2,2,3,2,2,0,1,4,2,0,0,2,1
2018,394.22432,2,1,2,1,7,1,3,3,2,1,4,2,3,5,1,1,1,0,0,2,3
2018,394.22432,2,1,2,1,7,1,3,3,2,1,4,1,1,3,1,3,1,1,2,2,3
2018,394.22432,2,1,2,1,7,1,3,3,2,1,4,2,3,5,1,4,2,0,0,2,3
2018,436.28513,2,1,2,1,3,1,1,1,2,2,4,2,2,0,1,1,1,0,0,1,2
2018,401.89112,1,1,2,1,6,1,6,3,2,1,3,2,2,0,1,4,2,0,0,2,2
2018,413.48761,1,1,2,1,7,2,7,0,2,2,4,1,1,1,1,3,1,0,0,2,5
2018,2974.4238,2,1,2,1,5,2,7,1,2,1,4,1,2,0,1,4,2,0,0,2,5
2018,528.11442,2,2,2,2,5,1,88,3,2,1,4,1,2,0,1,2,1,0,0,2,2
2018,528.11442,2,2,2,2,5,1,88,3,2,1,4,1,1,1,1,3,1,0,0,2,2
2018,800.7915,1,1,2,1,1,1,7,1,2,1,3,2,1,3,1,3,1,1,2,2,3
2018,678.14015,1,1,2,1,8,4,5,0,2,2,4,1,2,0,1,4,2,0,0,2,5
2018,677.05255,2,3,1,4,5,2,3,1,2,2,2,1,2,0,1,4,2,1,1,2,1
2018,643.08744,2,1,2,1,8,4,5,1,2,2,3,2,3,5,1,4,2,0,0,2,5
2018,643.08744,2,1,2,1,8,4,5,1,2,2,3,2,3,5,1,4,2,0,0,2,5
2018,1798.18522,1,1,2,1,3,1,7,1,2,1,4,1,1,2,1,3,1,0,0,2,3
2018,1420.93108,1,1,2,1,4,1,4,1,2,1,4,2,2,0,1,1,1,0,0,2,3
2018,647.09117,1,1,2,1,8,3,5,0,2,2,4,1,1,1,1,3,1,0,0,2,1
2018,2993.4017,2,2,2,2,5,1,1,1,3,2,3,1,2,0,1,2,1,1,2,2,1
2018,2095.38119,2,2,2,2,5,1,1,1,3,2,3,2,2,0,1,4,2,1,1,2,1
2018,299.34017,2,2,2,2,5,1,1,1,3,2,3,2,2,0,1,4,2,1,1,2,1
2018,2043.82076,2,1,2,1,7,5,4,0,2,3,1,1,2,0,1,4,2,0,0,2,1
2018,2043.82076,2,1,2,1,7,5,4,0,2,3,2,1,2,0,1,4,2,1,1,2,1
2018,2043.82076,2,1,2,1,7,5,4,0,2,3,2,1,2,0,1,4,2,0,0,2,1
2018,2043.82076,2,1,2,1,7,5,4,0,2,3,1,1,2,0,1,4,2,0,0,1,1
2018,1103.60892,2,2,2,2,8,3,88,4,2,1,4,2,3,5,1,4,2,0,0,2,3
2018,6754.75645,2,1,2,1,6,1,88,1,1,2,3,1,2,0,1,4,2,0,0,2,1
2018,3502.0646,1,1,2,1,7,4,5,1,3,2,4,1,2,0,1,4,2,1,2,2,3
2018,3361.91307,2,1,2,1,7,2,7,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2018,2920.56642,2,1,2,1,8,3,4,1,3,2,3,1,2,0,1,2,1,0,0,2,1
2018,2800.96823,1,3,1,4,8,4,2,1,3,2,3,1,1,1,1,3,1,1,1,2,2
2018,2800.96823,1,3,1,4,8,4,2,1,3,2,3,1,1,1,1,3,1,0,0,2,3
2018,2800.96823,1,3,1,4,8,4,2,1,3,2,3,1,1,1,1,2,1,0,0,2,3
2018,964.41466,1,1,2,1,5,4,7,1,2,2,4,2,1,3,1,3,1,0,0,2,5
2018,1213.44831,2,1,2,1,5,1,3,3,4,1,4,2,2,0,1,1,1,0,0,2,5
2018,1199.2884,2,1,1,4,4,1,1,2,4,1,3,2,2,0,1,1,1,1,1,2,3
2018,731.11574,2,1,2,1,5,1,2,2,4,1,3,2,2,0,1,1,1,0,0,2,1
2018,511.06393,2,1,2,1,6,1,88,1,4,2,2,1,2,0,1,4,2,0,0,1,1
2018,731.11574,2,1,2,1,5,1,3,3,4,1,3,1,2,0,1,4,2,1,2,1,2
2018,731.11574,2,1,2,1,5,1,3,3,4,1,3,2,2,0,1,1,1,1,1,2,2
2018,3820.82878,1,1,2,1,5,1,5,1,3,1,4,1,2,0,1,4,2,1,2,2,1
2018,1303.34119,2,1,2,1,5,4,88,1,4,2,6,8,2,0,1,4,2,0,0,,5
2018,982.7708,1,1,2,1,7,1,2,0,2,3,5,1,1,1,1,3,1,0,0,2,1
2018,2321.14188,1,1,2,1,8,2,88,1,4,3,4,2,2,0,1,4,2,0,0,2,3
2018,2321.14188,1,1,2,1,8,2,88,1,4,3,4,2,1,1,1,3,1,0,0,2,3
2018,1401.88361,1,1,1,4,4,2,4,4,4,1,4,2,2,0,1,4,2,0,0,2,5
2018,1213.82804,2,1,2,1,7,4,1,5,4,1,4,1,1,2,1,2,1,0,0,2,3
2018,1213.82804,2,1,2,1,7,4,1,5,4,1,5,1,3,5,1,1,1,1,2,2,3
2018,2174.65488,2,1,2,1,5,1,6,0,3,2,4,2,2,0,1,4,2,0,0,2,5
2018,5176.51374,2,2,2,2,4,1,1,5,1,1,1,1,2,0,1,4,2,0,0,2,1
2018,2323.53114,1,2,2,2,5,1,1,1,3,2,5,2,2,0,1,4,2,0,0,2,4
2018,3458.09992,2,3,2,3,3,5,2,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2018,2090.86434,1,1,2,1,1,1,7,1,3,2,4,2,2,0,1,4,2,1,1,2,4
2018,2090.86434,1,1,2,1,1,1,7,1,3,2,4,2,2,0,1,4,2,1,1,2,4
2018,2090.86434,1,1,2,1,1,1,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,2090.86434,1,1,2,1,1,1,7,1,3,2,3,2,2,0,1,2,1,0,0,2,4
2018,2090.86434,1,1,2,1,1,1,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,2090.86434,1,1,2,1,1,1,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,2090.86434,1,1,2,1,1,1,7,1,3,2,3,1,1,3,1,3,1,1,2,2,3
2018,3893.72378,1,1,2,1,6,1,88,2,3,2,4,1,2,0,1,4,2,0,0,2,3
2018,3893.72378,1,1,2,1,6,1,88,2,3,2,4,2,2,0,1,4,2,0,0,2,3
2018,2845.76801,1,3,2,3,1,1,7,1,3,3,2,1,1,1,1,3,1,0,0,2,1
2018,1343.41058,1,3,2,3,7,2,3,0,3,2,3,2,2,0,1,4,2,1,1,2,3
2018,2220.7687,2,1,1,4,7,3,4,4,3,1,3,2,2,0,1,4,2,0,0,2,1
2018,16374.5063,1,1,2,1,5,1,2,5,3,1,4,2,3,5,1,4,2,0,0,2,3
2018,4732.229,2,1,1,4,7,2,7,5,3,1,5,1,1,1,1,2,1,0,0,2,1
2018,1905.08736,2,1,2,1,4,1,1,1,1,3,3,1,3,5,1,4,2,0,0,2,3
2018,3458.7372,2,1,2,1,8,3,6,1,3,3,3,2,1,2,1,2,1,0,0,2,1
2018,3132.81359,2,1,2,1,2,1,7,0,3,3,3,1,2,0,1,4,2,1,2,2,4
2018,3132.81359,2,1,2,1,2,1,7,0,3,3,6,1,2,0,1,4,2,0,0,2,4
2018,3132.81359,2,1,2,1,2,1,7,0,3,3,6,1,2,0,1,4,2,0,0,2,4
2018,1380.53866,2,1,1,4,7,3,88,5,3,1,4,1,2,0,2,5,3,0,0,2,3
2018,2657.56178,1,2,2,2,7,1,3,5,3,1,5,1,1,2,1,3,1,0,0,2,3
2018,1579.40947,2,1,2,1,7,2,7,0,3,2,4,1,2,0,1,2,1,0,0,2,5
2018,3354.70694,2,2,2,2,7,3,6,5,1,1,4,1,2,0,1,4,2,0,0,1,3
2018,1673.37178,2,1,1,4,4,1,5,3,3,1,4,3,2,0,1,4,2,0,0,2,3
2018,1785.27597,2,1,2,1,5,1,2,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2018,4419.0219,2,1,2,1,6,2,7,1,4,3,3,2,2,0,1,4,2,0,0,2,4
2018,14150.981,1,1,2,1,6,4,7,5,4,1,4,1,2,0,1,4,2,0,0,2,5
2018,679.99028,1,1,2,1,5,1,3,4,4,1,4,1,3,5,1,4,2,0,0,2,3
2018,378.71761,1,1,2,1,6,4,4,4,2,1,4,1,1,1,1,3,1,0,0,2,5
2018,493.00717,1,1,2,1,6,1,88,1,2,2,1,2,2,0,1,4,2,1,2,2,1
2018,477.13857,2,1,2,1,6,2,7,1,2,1,4,2,2,0,1,4,2,0,0,2,5
2018,407.94438,2,1,2,1,7,2,5,1,2,2,5,2,3,5,1,1,1,1,2,2,1
2018,680.44398,2,2,2,2,7,1,5,4,2,1,2,2,2,0,1,2,1,0,0,2,1
2018,3667.44002,2,1,2,1,5,1,1,0,2,2,1,2,2,0,1,1,1,1,1,2,1
2018,3667.44002,2,1,2,1,5,1,1,0,2,2,1,2,2,0,1,1,1,1,1,2,1
2018,3667.44002,2,1,2,1,5,1,1,0,2,2,1,2,2,0,1,1,1,1,1,2,1
2018,3667.44002,2,1,2,1,5,1,1,0,2,2,1,2,2,0,1,1,1,1,1,2,1
2018,3667.44002,2,1,2,1,5,1,1,0,2,2,1,2,2,0,1,1,1,1,1,1,1
2018,3084.99455,2,1,2,1,3,1,1,1,2,2,3,2,2,0,1,1,1,0,0,2,3
2018,3084.99455,2,1,2,1,3,1,1,1,2,2,4,2,2,0,1,1,1,0,0,2,3
2018,1288.98433,2,1,2,1,6,2,3,1,2,3,2,2,1,3,1,3,1,0,0,2,3
2018,2066.97848,1,1,2,1,7,1,6,1,2,2,4,1,1,1,1,2,1,1,1,2,1
2018,3019.6942,1,2,2,2,3,1,88,5,2,1,4,1,1,1,1,3,1,1,2,,3
2018,3220.75207,2,1,2,1,6,1,88,1,2,3,1,1,2,0,1,4,2,1,1,2,1
2018,526.51639,2,1,2,1,4,1,88,1,2,1,3,1,2,0,1,2,1,1,2,2,1
2018,1297.35945,1,1,2,1,8,2,88,0,3,2,1,2,1,1,1,3,1,0,0,2,1
2018,1901.47014,1,1,2,1,4,1,7,0,3,2,3,2,2,0,1,4,2,0,0,2,1
2018,3256.01329,1,1,2,1,5,2,5,3,4,1,4,2,2,0,1,4,2,0,0,2,3
2018,3980.65706,2,1,2,1,5,1,6,5,1,1,4,2,2,0,1,1,1,0,0,2,1
2018,8183.38159,2,2,2,2,2,1,7,1,1,2,6,2,1,3,1,3,1,1,1,2,4
2018,8183.38159,2,2,2,2,2,1,7,1,1,2,6,2,1,3,1,3,1,1,1,2,4
2018,1191.87152,1,1,2,1,4,2,88,3,3,1,1,1,2,0,1,4,2,0,0,2,1
2018,5491.47,1,1,2,1,7,4,5,1,1,3,3,2,1,3,1,3,1,0,0,2,3
2018,4944.44458,2,1,2,1,4,1,1,1,1,3,4,1,1,3,1,3,1,0,0,2,3
2018,3656.66326,2,1,2,1,7,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,3
2018,1584.81626,1,1,2,1,4,2,4,2,3,1,4,1,2,0,1,4,2,0,0,2,3
2018,1373.6144,2,1,2,1,8,3,6,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2018,1612.19503,2,1,2,1,6,2,7,1,3,2,1,1,2,0,1,4,2,0,0,2,3
2018,2216.67529,1,1,2,1,6,2,7,1,3,2,3,1,2,0,1,4,2,0,0,2,3
2018,1850.56118,1,1,2,1,6,4,4,3,4,1,4,1,1,3,1,3,1,1,1,2,3
2018,2888.75832,1,1,2,1,8,2,6,5,1,1,4,2,3,5,1,4,2,0,0,2,3
2018,3427.11718,2,2,2,2,7,1,2,5,1,1,4,2,3,5,1,1,1,0,0,2,1
2018,2439.0001,1,1,2,1,6,1,6,3,4,1,4,1,1,4,1,3,1,0,0,2,3
2018,3992.63012,1,2,1,4,8,1,3,5,1,1,3,2,2,0,1,4,2,0,0,2,1
2018,3992.63012,1,2,1,4,8,1,3,5,1,1,3,2,2,0,1,4,2,0,0,2,1
2018,3972.32375,2,3,2,3,3,1,2,5,1,1,5,2,2,0,1,1,1,0,0,2,3
2018,3972.32375,2,3,2,3,3,1,2,5,1,1,5,2,2,0,1,1,1,0,0,2,3
